0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,label
-173.7158660888672,137.14024353027344,-23.76764678955078,26.99173927307129,-16.68766212463379,4.214374542236328,-12.58261775970459,5.854559421539307,-2.8846731185913086,-1.1866810321807861,-1.9771538972854614,1.8001550436019897,-3.004411458969116,0.4616740345954895,0.1709531545639038,0.1926480382680893,0.37859681248664856,0.35386496782302856,0.4591083824634552,0.2763881981372833,0.324049711227417,0.1876990646123886,0.20247578620910645,0.3237245976924896,0.316399484872818,16.17116056160471,16.379389883865013,21.29912243778801,21.590195304112104,18.679928625556116,17.768053539391577,35.72734561156319,blues
-287.9235534667969,123.97102355957031,5.456121921539307,33.68454360961914,1.0892010927200317,14.704721450805664,-4.898605823516846,8.653275489807129,0.7827977538108826,6.566735744476318,-4.879439830780029,-3.1806588172912598,-5.557003498077393,0.2483915239572525,0.2302265763282776,0.3049179017543793,0.41385775804519653,0.6585419178009033,0.5414393544197083,0.3524606227874756,0.3485755920410156,0.34564974904060364,0.3480110764503479,0.2766418755054474,0.32097095251083374,27.483370752926515,16.876059884810612,17.698070264509987,17.865403485970518,17.39974569243824,16.091277790468002,32.171529630726695,blues
-207.208740234375,132.79708862304688,-15.460705757141113,60.99486541748047,0.7102412581443787,12.461278915405273,1.160927653312683,-1.5278946161270142,-17.90181541442871,8.369234085083008,-2.4538185596466064,-0.5966886878013611,0.3688164949417114,0.303676038980484,0.160280242562294,0.2196275293827057,0.2034941166639328,0.1968066245317459,0.26644212007522583,0.30161792039871216,0.1576872318983078,0.18246063590049744,0.2134687751531601,0.37555256485939026,0.6508768200874329,16.89251432562536,18.890022518002528,21.01584864579434,20.099728297279288,21.6373619142718,22.808864086386276,33.5453591271736,blues
-209.78219604492188,124.4659194946289,10.285804748535156,47.030174255371094,6.482385635375977,15.417020797729492,-2.010077714920044,6.735785961151123,-21.548620223999023,10.728497505187988,-5.5324320793151855,-2.202038049697876,-3.051727056503296,0.12737734615802765,0.1421058475971222,0.1711677461862564,0.14698217809200287,0.1898864060640335,0.23153729736804962,0.15596744418144226,0.2164877951145172,0.34531906247138977,0.3849269151687622,0.691530704498291,0.3734269142150879,17.056353195477545,18.542702162287576,21.60647995746491,18.863213934739992,19.59525017568339,19.25900587118478,34.98918333543087,blues
-305.6985778808594,113.0416259765625,12.114899635314941,45.03944396972656,17.739240646362305,14.594630241394043,4.157128810882568,0.24009813368320465,-7.013088226318359,13.649843215942383,8.923057556152344,1.301689863204956,5.952127933502197,0.2962065041065216,0.3160898685455322,0.29482224583625793,0.24004888534545898,0.29478704929351807,0.3142643868923187,0.23711232841014862,0.23535692691802979,0.2841905653476715,0.3778442144393921,0.6203979253768921,0.437369704246521,17.679665640268443,19.680118393936823,23.622879377867008,19.5089505837423,20.49066736990628,19.44084079545518,30.897990128109065,blues
-238.5330352783203,120.08828735351562,-4.224555492401123,42.31004333496094,5.916329383850098,13.91418170928955,5.357577323913574,1.903708815574646,-16.929880142211914,12.339310646057129,3.94096040725708,-1.3906770944595337,0.014792084693908691,0.262889564037323,0.1662413328886032,0.2438019961118698,0.2428956925868988,0.28420233726501465,0.29283303022384644,0.2606823444366455,0.1692272424697876,0.19756260514259338,0.24369342625141144,0.3623674809932709,0.5177621841430664,16.861067863521296,18.557984670671026,20.967541267495033,19.732013398389174,20.289203300415945,20.02401341760077,33.11842282825507,blues
-233.79489135742188,120.66705322265625,-3.167560338973999,39.539268493652344,3.8588550090789795,18.839672088623047,-3.6889171600341797,4.431845188140869,-14.975372314453125,17.571035385131836,1.8447446823120117,2.538606643676758,-1.2386857271194458,0.23256327211856842,0.1688748002052307,0.14962568879127502,0.2787191569805145,0.40747806429862976,0.24971187114715576,0.272273451089859,0.3550833463668823,0.5286722183227539,0.5375012159347534,0.2650396525859833,0.25401490926742554,16.84794720165796,17.97105586817448,21.036888068185412,18.751087452086956,20.263356045176963,18.601751201307497,33.928423770161004,blues
-245.75413513183594,140.48092651367188,-2.7714390754699707,60.42012023925781,18.925399780273438,9.837099075317383,3.5665769577026367,0.536187469959259,-16.367359161376953,6.629854202270508,7.269148826599121,-4.015730857849121,1.6074535846710205,0.30284935235977173,0.2071584016084671,0.15734095871448517,0.15960150957107544,0.30674272775650024,0.256511390209198,0.2541382312774658,0.3122527599334717,0.4253430962562561,0.5789123177528381,0.35321244597435,0.3128110468387604,15.959212895559233,18.994416583119243,22.643051923774156,19.93258214146661,21.30462333692694,21.693830900603267,31.50836415755714,blues
-252.51876831054688,104.9369888305664,15.316827774047852,42.67346954345703,6.762617588043213,21.623579025268555,-1.313277006149292,5.6919331550598145,-16.619516372680664,12.161626815795898,-1.9679499864578247,1.969765067100525,-0.8889584541320801,0.21098193526268005,0.1609378308057785,0.1887495517730713,0.20268116891384125,0.21735221147537231,0.28019803762435913,0.3294546902179718,0.2506038248538971,0.33041706681251526,0.3770619332790375,0.2986023724079132,0.39391082525253296,18.185877760346703,18.673023731109385,23.508252433841353,18.937140327090116,19.755208714604706,18.237134724863786,34.69768191079407,blues
-236.68890380859375,138.40428161621094,-4.923574924468994,47.64771270751953,5.152376174926758,8.895283699035645,0.48285630345344543,-3.8016674518585205,-14.97489070892334,10.432586669921875,-0.3539614975452423,0.7883455157279968,1.7829302549362183,0.19436335563659668,0.1935489922761917,0.15701021254062653,0.2542506456375122,0.34076017141342163,0.14692921936511993,0.13923534750938416,0.24408164620399475,0.43790003657341003,0.5547572374343872,0.25239962339401245,0.1730765551328659,16.522419692297596,18.326953021649267,22.749064648528883,19.253089158777943,20.706566982002187,20.6686122755776,32.14242770977516,blues
-230.42657470703125,127.10052490234375,7.145354270935059,39.78431701660156,1.9449424743652344,17.40534019470215,-5.639429092407227,8.252129554748535,-18.10438346862793,13.842513084411621,-3.7609128952026367,2.571859836578369,-4.320805549621582,0.24988871812820435,0.17251883447170258,0.21738861501216888,0.2925994098186493,0.4965704679489136,0.24946391582489014,0.22612887620925903,0.34282177686691284,0.3883362412452698,0.2994912564754486,0.2835259437561035,0.41485920548439026,16.324950510016254,15.953200069486634,20.516873042659764,17.65363809086513,18.531188159554937,17.219513999857888,34.29043512237343,blues
-264.678466796875,138.85833740234375,11.156023025512695,48.53825378417969,14.89592456817627,20.584367752075195,3.2051422595977783,1.2625881433486938,-15.847021102905273,15.986576080322266,3.3616716861724854,-1.5137410163879395,1.8921550512313843,0.23320144414901733,0.16180479526519775,0.17967814207077026,0.21733346581459045,0.38632258772850037,0.5575255751609802,0.4565768837928772,0.4428042471408844,0.4035208523273468,0.2965203523635864,0.2842470705509186,0.2341705709695816,19.326919707873692,18.664104411251994,22.581228815136896,20.36983990496458,21.419999360091595,20.5285863326646,32.16056963125086,blues
-233.85751342773438,136.17208862304688,3.2713184356689453,48.93121337890625,8.685133934020996,13.979510307312012,5.354867935180664,0.39087027311325073,-13.5045747756958,16.85610580444336,5.1309380531311035,-2.231879949569702,3.9640326499938965,0.3897472620010376,0.23288270831108093,0.21152746677398682,0.2562978267669678,0.3287827968597412,0.4949999749660492,0.35562562942504883,0.32009533047676086,0.28151294589042664,0.31772667169570923,0.2504669725894928,0.23763889074325562,18.65293979507618,17.909654138483507,22.69234471145266,20.27898307685397,21.424414512702562,21.98610505406235,33.057225880540784,blues
-227.26885986328125,137.73069763183594,-14.4934663772583,63.555702209472656,5.612640857696533,11.984639167785645,1.8855520486831665,-1.863376498222351,-7.620555400848389,-2.447174549102783,-2.8867249488830566,-9.429529190063477,-10.92391300201416,0.20807507634162903,0.2733587324619293,0.187953919172287,0.20785000920295715,0.48305603861808777,0.2290041148662567,0.1247604638338089,0.16496522724628448,0.2822200655937195,0.6509669423103333,0.36525827646255493,0.19118231534957886,16.078663085535215,19.496394484527514,24.151916666335392,21.211439044362944,20.580586373407975,20.623994438158494,30.653466381284947,blues
-274.3118591308594,130.41371154785156,-6.392800331115723,70.40501403808594,13.26914119720459,9.461283683776855,7.725641250610352,-1.247490644454956,-0.5775883197784424,-2.30258846282959,3.783147096633911,0.08482332527637482,-0.9394359588623047,0.30606743693351746,0.23341652750968933,0.23148825764656067,0.17517268657684326,0.20543847978115082,0.2379918098449707,0.11788558959960938,0.08235787600278854,0.12760813534259796,0.29731470346450806,0.6089550256729126,0.5336004495620728,16.01154497185364,21.706906472652637,23.97697226456178,20.16184667197599,20.0508330749294,21.274111672802825,28.83713952341195,blues
-249.28939819335938,130.98703002929688,0.6773899793624878,66.68578338623047,17.89780616760254,4.623736381530762,6.5983076095581055,1.2490499019622803,1.4163895845413208,-1.5791419744491577,-0.9626631140708923,-3.571995735168457,-2.9279816150665283,0.24268873035907745,0.20951725542545319,0.2663934528827667,0.18093737959861755,0.23689621686935425,0.30532306432724,0.13582204282283783,0.11215391010046005,0.1764555722475052,0.4369102120399475,0.7759139537811279,0.41275712847709656,14.45383455114729,18.314835324475524,22.937615946056177,20.23225983848405,20.236060917887283,20.7834038752293,30.20482009920334,blues
-284.6973571777344,108.8051986694336,9.088282585144043,51.222740173339844,18.09175682067871,7.612260818481445,8.779499053955078,2.3628289699554443,0.005786435212939978,2.2509660720825195,4.205099105834961,-3.2933170795440674,1.6082983016967773,0.3756738305091858,0.24711091816425323,0.21831059455871582,0.148929625749588,0.20581449568271637,0.37001508474349976,0.2007742077112198,0.15389935672283173,0.19805417954921722,0.24975109100341797,0.46622928977012634,0.5094305276870728,17.45540250538128,19.93629658376786,23.140222729816635,21.207091239341683,21.689472577798174,20.329503002638393,29.94338983795626,blues
-228.2506561279297,130.3444061279297,-23.291290283203125,70.1720962524414,1.1422709226608276,7.602447509765625,0.9099381566047668,1.9782512187957764,-6.1670074462890625,-9.396023750305176,-2.5628409385681152,-4.522894382476807,-0.2629503607749939,0.39033597707748413,0.23876804113388062,0.2807732820510864,0.2451445609331131,0.4131217896938324,0.29711827635765076,0.20195573568344116,0.12534329295158386,0.16362884640693665,0.21441921591758728,0.3320140540599823,0.5618314743041992,18.540155202701797,19.932572194453606,24.471910295719866,22.175503521712525,22.380437577432488,22.852239215304483,30.80065407891615,blues
-248.9867401123047,139.06719970703125,-16.282499313354492,57.117984771728516,20.19265365600586,10.188037872314453,4.543976306915283,0.3312790095806122,-7.877950668334961,-3.4479153156280518,-2.646488904953003,-2.8313822746276855,-0.902166485786438,0.29127100110054016,0.22079145908355713,0.2584635019302368,0.17772096395492554,0.21079666912555695,0.30909228324890137,0.16693708300590515,0.10157757997512817,0.16217629611492157,0.3373441994190216,0.5991712808609009,0.47678855061531067,15.095577909314152,20.20157282720697,22.859478421685854,20.084169064630878,20.185187608822183,21.052145763388406,30.33501376622833,blues
-233.75082397460938,101.17827606201172,17.64976692199707,23.733776092529297,2.0820329189300537,25.941923141479492,-16.95884895324707,15.098033905029297,-22.278715133666992,4.395122528076172,-23.2074031829834,-6.057175159454346,-5.068857192993164,0.26941633224487305,0.3572019338607788,0.4740205705165863,0.4313819408416748,0.2813246250152588,0.2253451943397522,0.2033645361661911,0.22684213519096375,0.24075070023536682,0.3195425570011139,0.17719383537769318,0.16026365756988525,35.202080999439936,21.488814487881722,25.40052494974118,21.79429528858369,21.452103438645963,19.740211290556168,40.11491343157114,blues
-206.96807861328125,117.79298400878906,23.23587989807129,28.297826766967773,-1.1239153146743774,18.862035751342773,-21.949682235717773,17.849985122680664,-25.585643768310547,2.129925012588501,-17.794416427612305,-8.01590347290039,-17.60727882385254,0.24510246515274048,0.1638219803571701,0.19979612529277802,0.2714952528476715,0.2921726107597351,0.4671075642108917,0.3753550052642822,0.38638922572135925,0.2223765105009079,0.16280455887317657,0.20548458397388458,0.16564637422561646,36.75804648080158,21.678001410431268,24.46702717731478,22.64861304284951,21.568066603448724,20.526931980357194,40.25787170285996,blues
-221.8311309814453,110.83949279785156,18.6168212890625,30.920137405395508,3.2959229946136475,22.58736228942871,-20.416349411010742,12.11873722076416,-26.35049819946289,-4.3674845695495605,-26.413198471069336,-13.045098304748535,-12.654766082763672,0.13407158851623535,0.2872180640697479,0.4490413963794708,0.3309780955314636,0.15556232631206512,0.10287249833345413,0.1988152712583542,0.2871967852115631,0.24909941852092743,0.4184880554676056,0.2473631650209427,0.18295347690582275,36.24509315616503,22.60260609307472,27.633458584701323,23.7062136010296,23.305945527169534,21.721655712264198,40.275457498041,blues
-288.8077087402344,105.89604187011719,18.77703857421875,23.710391998291016,5.711881160736084,25.549087524414062,-13.473759651184082,12.428972244262695,-11.942033767700195,1.571425437927246,-15.63591194152832,-6.650615692138672,-11.713253021240234,0.3537141680717468,0.21901589632034302,0.19678902626037598,0.18292836844921112,0.22371414303779602,0.2961808145046234,0.31177639961242676,0.4353170394897461,0.2774195373058319,0.24801817536354065,0.2964007258415222,0.27394476532936096,36.99222531303489,24.47196301884721,23.823482934848588,22.558329390315585,23.411675168610255,20.734487470329224,36.909026887484934,blues
-239.03807067871094,108.6572036743164,34.151893615722656,30.23917007446289,-0.4757433533668518,27.29263687133789,-21.379398345947266,14.150508880615234,-24.510177612304688,-1.8840460777282715,-28.050291061401367,-11.2566499710083,-16.476930618286133,0.3117258846759796,0.21653465926647186,0.17708136141300201,0.1554446518421173,0.24418199062347412,0.4570799469947815,0.3171609342098236,0.23538409173488617,0.21042242646217346,0.26943257451057434,0.28200140595436096,0.2533915936946869,37.02210811528998,21.684838049035033,25.75964610556832,23.24239344981391,21.390631137116365,21.044582247948373,39.98716441151989,blues
-217.23867797851562,105.79236602783203,15.617069244384766,25.25638198852539,-1.4402743577957153,30.1898193359375,-17.715219497680664,17.318172454833984,-27.20952796936035,4.33916711807251,-20.059492111206055,-10.695944786071777,-14.220666885375977,0.23829385638237,0.32618284225463867,0.4690555930137634,0.3810312747955322,0.24735845625400543,0.23893548548221588,0.19860117137432098,0.21174567937850952,0.23596490919589996,0.31428879499435425,0.15840230882167816,0.12556354701519012,35.41780062980818,21.97278964342382,25.423441731930875,22.486294729515873,21.489922441011004,20.890153915603392,40.47668946971536,blues
-171.81019592285156,120.28062438964844,15.327536582946777,21.090450286865234,-5.4192962646484375,24.189464569091797,-24.138221740722656,18.55198097229004,-22.34890365600586,1.3031774759292603,-20.763931274414062,-4.988852500915527,-17.118927001953125,0.19509723782539368,0.17154741287231445,0.2522575557231903,0.29595109820365906,0.3386576175689697,0.3788548409938812,0.2934848666191101,0.29323282837867737,0.28477123379707336,0.35736343264579773,0.3982795178890228,0.19950078427791595,34.96391012770514,21.537253838775587,24.475948341492987,24.14671648449336,22.36146453168536,19.772296374599517,40.907825541498774,blues
-200.1960906982422,116.34013366699219,18.006210327148438,25.313560485839844,0.2917344272136688,24.19247817993164,-22.255908966064453,11.18642520904541,-26.848731994628906,-7.6384596824646,-24.889928817749023,-12.015525817871094,-17.017953872680664,0.2650594711303711,0.13887760043144226,0.13094985485076904,0.1485988348722458,0.2563791871070862,0.49997854232788086,0.27027419209480286,0.12934479117393494,0.17703039944171906,0.24998266994953156,0.31737223267555237,0.21450486779212952,36.19967035790173,21.658155973634155,26.53834743736564,23.158822005278143,22.67547258073475,21.192472845601223,40.11592449301414,blues
-328.6808776855469,102.71112823486328,19.895551681518555,26.732681274414062,7.1514811515808105,22.704801559448242,-6.9743266105651855,12.781993865966797,-10.725780487060547,-0.4336608350276947,-12.373165130615234,-8.90705394744873,-9.240108489990234,0.3203756511211395,0.12673254311084747,0.08796397596597672,0.19923995435237885,0.3410181701183319,0.6233105063438416,0.3519901931285858,0.1995106339454651,0.20577631890773773,0.17814229428768158,0.16852276027202606,0.1816183477640152,32.745983612040106,21.1847846637752,24.469735392700432,24.945179125581063,24.945064166897634,22.83928175465683,35.14621917967146,blues
-192.69381713867188,111.18816375732422,21.373310089111328,26.39214324951172,-0.6483753323554993,23.480880737304688,-25.470796585083008,16.924428939819336,-16.979984283447266,5.790150165557861,-25.72524642944336,-5.045351982116699,-17.632244110107422,0.12093210220336914,0.10103779286146164,0.17656418681144714,0.35501837730407715,0.2648180425167084,0.24474363029003143,0.29145753383636475,0.3114588260650635,0.3464932441711426,0.31772685050964355,0.4434208869934082,0.21708662807941437,34.825051917013866,23.605651994285964,24.29781496475934,22.982241569970416,22.9339584965614,20.723487032935363,40.98523631502431,blues
-301.7071533203125,111.53472137451172,21.896408081054688,16.14818000793457,8.196240425109863,22.08507537841797,-8.614953994750977,1.4815573692321777,-17.08437156677246,-8.345808982849121,-17.013063430786133,-10.5756196975708,-15.689096450805664,0.3304923176765442,0.22631807625293732,0.18006528913974762,0.16500484943389893,0.2833615839481354,0.4821176528930664,0.24665102362632751,0.14493411779403687,0.1780291050672531,0.2871665954589844,0.2844295799732208,0.25572890043258667,36.661831494178614,22.49621863138443,25.47388043351838,22.384569519012963,22.289639758513,20.02030815908403,35.22688013554301,blues
-110.2843246459961,90.70560455322266,-2.528311252593994,74.052734375,-11.7467679977417,39.214576721191406,-13.174300193786621,20.531587600708008,-17.1676082611084,12.827254295349121,-21.434446334838867,5.952132225036621,-8.032604217529297,0.37617865204811096,0.4513210654258728,0.35582399368286133,0.43828749656677246,0.29016563296318054,0.2840234041213989,0.32641562819480896,0.48981037735939026,0.670400857925415,0.45774197578430176,0.3362903296947479,0.2970637083053589,18.363915395109398,14.839755270613722,20.120213024425652,18.19709954041654,18.656463080014568,17.27480105169109,41.642670036992676,blues
-107.18975067138672,88.47057342529297,-4.1777873039245605,55.48548889160156,-8.010379791259766,38.416542053222656,-6.4025750160217285,28.576522827148438,-19.82078742980957,13.252738952636719,-19.23979377746582,12.076225280761719,-4.583087921142578,0.3245604336261749,0.3591505289077759,0.41972699761390686,0.5674114227294922,0.30381762981414795,0.2517710328102112,0.32479166984558105,0.3940812945365906,0.45383790135383606,0.4272596538066864,0.49134188890457153,0.3273790180683136,19.724751463187378,14.579776439451624,20.112956996734624,19.089651149818177,18.698696779339368,17.854780947676367,42.46197355157766,blues
-159.56771850585938,69.78482055664062,-4.391879558563232,76.85114288330078,3.9159085750579834,45.16753005981445,-4.8673529624938965,32.20051574707031,-9.796340942382812,7.812511444091797,-21.826967239379883,9.682440757751465,-2.5915892124176025,0.45202046632766724,0.4842132329940796,0.346090167760849,0.24884070456027985,0.31260254979133606,0.3653853237628937,0.4262295663356781,0.3614595830440521,0.3296450078487396,0.3440004289150238,0.3950585126876831,0.4666782021522522,22.584050005743627,17.483220245142146,20.106928750766656,20.576989775976784,22.50442209837957,19.215763805875554,41.44775937431195,blues
-109.19499969482422,100.6270523071289,-8.620549201965332,47.364219665527344,-6.559237003326416,39.620792388916016,-8.523994445800781,29.56473731994629,-16.583515167236328,13.170684814453125,-24.209320068359375,6.591902732849121,-8.641899108886719,0.4472540616989136,0.3154096007347107,0.3227352797985077,0.36775559186935425,0.4090806841850281,0.36744943261146545,0.464190274477005,0.38035863637924194,0.4196104109287262,0.3853965103626251,0.39044079184532166,0.5189120173454285,19.285217908455333,14.137932142600972,18.05922009549159,17.743993381745323,17.79732715347211,16.59384763604151,41.95195887039161,blues
-109.53234100341797,86.92649841308594,-8.62498950958252,64.489501953125,-6.306035041809082,43.64582061767578,-8.293103218078613,28.54642677307129,-14.081591606140137,8.136635780334473,-21.490427017211914,11.086616516113281,-5.094468116760254,0.31801390647888184,0.43596917390823364,0.4336637258529663,0.4646153450012207,0.314754843711853,0.2613968849182129,0.3279936611652374,0.35045722126960754,0.48082488775253296,0.46867677569389343,0.498151570558548,0.3274022340774536,19.849244690622033,14.500344015069102,19.577430209491336,18.908191235971334,19.5298081016117,17.1529265576233,42.594461240304774,blues
-163.24313354492188,89.7848892211914,12.977458953857422,80.6924819946289,3.6667745113372803,39.7451286315918,-5.400378704071045,26.49867057800293,-13.163736343383789,2.7070133686065674,-20.552906036376953,6.0071892738342285,-2.9081320762634277,0.41372737288475037,0.37703579664230347,0.3270784616470337,0.3767583668231964,0.31578269600868225,0.2881881296634674,0.3601197898387909,0.43059173226356506,0.5448143482208252,0.5708021521568298,0.6339837312698364,0.517765462398529,24.20033494261302,15.850984238914588,19.495703202393276,17.59924029698433,19.718682794158134,17.326422935328218,39.33221423042959,blues
-182.66500854492188,90.68653106689453,14.118145942687988,67.5545883178711,2.687610626220703,38.43161392211914,-8.420626640319824,24.123554229736328,-13.787511825561523,4.844969272613525,-16.67662239074707,5.8230791091918945,-5.149289131164551,0.2961907982826233,0.4195946455001831,0.423566609621048,0.48048755526542664,0.3638697862625122,0.2651815414428711,0.34930357336997986,0.401484876871109,0.509716808795929,0.454368531703949,0.3903118968009949,0.30084455013275146,21.02576441504501,16.573770483865463,19.79902657132671,17.487122144553744,18.631095211034328,17.089935691159297,39.33881271972428,blues
-149.9758758544922,93.64075469970703,6.336244106292725,71.51114654541016,-8.113178253173828,36.21202087402344,-9.78497314453125,17.641597747802734,-21.119003295898438,-0.1259031444787979,-22.200990676879883,5.435663223266602,-7.467779636383057,0.3113161325454712,0.4599725008010864,0.2708713114261627,0.3215021789073944,0.5385340452194214,0.3084210753440857,0.3324156403541565,0.31175804138183594,0.43047523498535156,0.25547969341278076,0.21191932260990143,0.284585565328598,23.66078185760094,15.902420246181618,20.91126138039073,18.09027390225141,18.743955090039695,18.371289939196714,41.07142938371665,blues
-106.34815216064453,102.64147186279297,-20.172258377075195,59.37520980834961,-9.967279434204102,33.706119537353516,-14.182174682617188,23.516733169555664,-13.329083442687988,16.026071548461914,-18.923175811767578,7.831766605377197,-7.800383567810059,0.3291550874710083,0.39682307839393616,0.4182690978050232,0.46914294362068176,0.29863622784614563,0.274713933467865,0.32672572135925293,0.3841606676578522,0.45922648906707764,0.4005527198314667,0.47301924228668213,0.32249966263771057,20.566092193658132,14.938782519853197,18.7782875803216,18.58251619082514,18.81619740824853,18.032907953198784,41.53278090128453,blues
